,Date.time,Mean,Upper,Lower,Squared Error,Absolute Error,Turbine
97,2021-01-20 17:10:00,2049.304080457337,2140.295093301895,1948.000659095526,58.98815096482441,7.680374402646294,4
98,2021-01-20 20:00:00,2050.676247460059,2158.241457704378,1938.3929658469217,202.1676563482966,14.218567309975242,4
99,2021-01-20 22:10:00,2045.6106230240855,2149.6441372875247,1939.752414338119,10.751502061469774,3.2789483163767272,4
100,2021-01-22 03:30:00,1815.8036044511412,1932.5072756625752,1698.6204308305942,14583.975665935664,120.76413236526672,4
101,2021-01-22 07:20:00,1763.7896990663749,1886.0645314808928,1670.0320802707006,1189.4193549172069,34.487959564422,4
102,2021-01-22 08:40:00,1689.9335633792489,1822.64308685782,1581.8366527750752,2462.7193908126037,49.62579360385689,4
103,2021-01-22 11:20:00,539.7213924315575,630.8259810758642,459.6980715277868,4045.0254588984544,63.6005146118996,4
104,2021-01-23 04:30:00,382.03299487830986,500.51552733254096,276.33463058019817,3649.488748337712,60.41099857093667,4
105,2021-01-23 08:50:00,212.00179541510457,312.19986529032207,104.61167101415556,364.52643127357345,19.09257529181366,4
106,2021-01-23 11:30:00,188.97467093445908,294.7099758885331,85.67967481701785,918.64588482005,30.309171628733935,4
107,2021-01-23 13:40:00,250.38348024619611,348.84292392980024,146.0739638093309,16.00271604722492,4.000339491496305,4
108,2021-01-23 17:30:00,128.7098675708041,229.8836218066573,24.290191193775694,585.2399307717588,24.1917326946988,4
109,2021-01-23 17:50:00,362.39671122642073,467.8491279054216,262.5516214264823,3593.868742850914,59.94888441706746,4
110,2021-01-24 02:10:00,247.37135355522497,367.79535772601616,137.44111751476237,37.24921999200315,6.103213906787403,4
111,2021-01-24 06:50:00,164.01637715614294,275.25273249518335,69.63915839517693,210.4595148184226,14.507222849960726,4
112,2021-01-24 11:40:00,445.3135417378164,551.3325438480003,343.9129322734846,4913.656444341843,70.09747815964454,4
113,2021-01-24 12:20:00,563.9961505253801,663.1782328024408,470.8202324131421,6583.498879000221,81.13876310987382,4
114,2021-01-24 15:30:00,95.01842121146689,197.5738191580156,-14.325169027524908,220.19538256792612,14.83898185752399,4
115,2021-01-25 21:30:00,1717.486247821207,1820.3368876571687,1610.8785875477065,22501.791094555152,150.00597019637303,4
116,2021-01-25 23:00:00,2051.293830401273,2162.8220255001493,1945.9320521060556,237.80922377430713,15.421064287989566,4
117,2021-01-26 08:10:00,697.507346505965,787.2752328204758,606.691056512236,5108.917005642059,71.47668854698054,4
118,2021-01-26 16:50:00,1446.3218519612983,1566.6224647187234,1350.0855731728543,4728.929245274307,68.76721053870301,4
119,2021-01-26 18:20:00,1326.3629932299175,1435.9049263615514,1242.4657012480704,93.71716981484742,9.680762873598724,4
120,2021-01-26 18:30:00,1697.8831599103708,1798.7145061673789,1604.8613151498691,593.9671442333582,24.371441160369613,4
121,2021-01-27 06:50:00,718.0669826350482,831.9561225717267,605.2739005525777,4255.787215177071,65.23639486649358,4
122,2021-01-27 09:50:00,344.8299705226055,440.2986660956861,258.3892698832405,994.9831338475468,31.5433532435527,4
123,2021-01-28 02:10:00,464.2635609674731,570.1583399871434,355.73296584330444,134.49332509940234,11.597125725773708,4
124,2021-01-28 04:40:00,56.54994059371431,151.04400342774505,-47.23864456085441,99.03959225963187,9.951863758092344,4
125,2021-01-28 07:40:00,1657.43273165171,1765.2832304559508,1555.3449617186473,7062.980786768612,84.04154202993072,4
126,2021-01-28 16:00:00,293.51470062210024,384.63833749263034,189.0687377595873,510.0947071830303,22.585276336211393,4
127,2021-01-28 18:00:00,335.9120685608161,429.2840644545289,242.5884373020388,1396.2299850298118,37.36616096188919,4
128,2021-01-28 23:50:00,1247.5681646071484,1346.5491444494924,1169.1403762589132,4271.476440919644,65.35653326882971,4
129,2021-01-29 02:40:00,2039.1961270270915,2150.651849988112,1940.8697445259963,426.59457074562954,20.65416594166004,4
130,2021-01-29 13:30:00,1873.728838780704,1963.8484644610344,1776.119430964929,124.05247897888432,11.137884852111029,4
131,2021-01-29 14:30:00,1015.7986843813492,1124.5508450381387,915.578103562178,393.2483504301454,19.830490423339143,4
132,2021-01-29 18:10:00,499.7456631424815,602.8231481484897,404.57534229223177,6008.439772524983,77.51412627724693,4
133,2021-01-29 19:40:00,465.70160905054865,582.2012587445454,361.76726822050693,620.9726565997594,24.919322956287544,4
134,2021-01-29 20:00:00,259.1709941563076,355.61788667524786,167.86501259333662,393.4080167198805,19.834515792423076,4
135,2021-01-29 23:00:00,340.5761254816792,452.4342069739374,244.96817610056743,3022.84063440546,54.980365899159494,4
136,2021-01-30 08:10:00,1652.9684798628912,1762.174136254682,1549.3892300503944,9317.038225446197,96.52480626992316,4
137,2021-01-30 16:00:00,1262.8429025248313,1382.9197635940643,1149.8512176934375,826.9582984442972,28.75688262736935,4
138,2021-01-30 19:00:00,835.4209203781305,939.8753922362148,730.7276579719928,2278.2268700089016,47.7307748733341,4
139,2021-01-31 03:40:00,294.61757001570385,394.9975072741309,188.1422316443074,16.866055227052108,4.106830313885894,4
140,2021-01-31 06:20:00,719.5394586102592,817.776013569251,598.2170453996888,2885.814990203416,53.71978211239707,4
141,2021-01-31 08:40:00,497.5799628209857,608.88787399867,380.9255646285514,1331.1494430447876,36.484920762484705,4
142,2021-02-02 17:20:00,1328.179377471989,1426.994049731716,1211.701097736872,11646.236213614176,107.91772891241816,4
143,2021-02-02 20:50:00,1104.708297677318,1202.330382057025,997.2527640381848,2775.62149761248,52.68416742829368,4
144,2021-02-02 23:50:00,1085.3935174251078,1213.685625206697,981.4741441963276,994.2608711622936,31.53190243487211,4
145,2021-02-03 08:10:00,233.7939294828448,324.1930402296806,126.41852854932728,0.00495998106136,0.0704271329911989,4
146,2021-02-03 14:20:00,669.9324118965866,775.6685398432954,563.4012260619483,3.372322124329396,1.836388337016274,4
147,2021-02-03 16:40:00,840.7132271232965,951.160151548973,745.0585481890331,8426.782386664934,91.79750751880432,4
148,2021-02-03 21:40:00,1018.6690135594026,1112.0967381113603,930.9600707703672,26108.754167234783,161.58203540998852,4
149,2021-02-03 22:10:00,622.524135425457,738.5490948586782,497.6211681511344,8732.266371821375,93.44659636295684,4
150,2021-02-04 02:00:00,1093.665815751798,1198.4539156809076,967.4477699386952,9807.073334666524,99.03066865707068,4
151,2021-02-04 07:20:00,468.233166851072,582.949317049231,380.8459517167635,18392.6728896708,135.6195888862328,4
152,2021-02-04 15:30:00,630.7134398928181,722.4935357452238,505.2502120233915,282.86717094722223,16.818655444096066,4
153,2021-02-04 18:00:00,519.2271042253559,619.9904140233798,416.9967756055295,635.6634642084914,25.2123672868791,4
154,2021-02-04 19:30:00,276.4489274977447,378.9071097857788,181.38272064602043,830.6085985828539,28.820281028866702,4
155,2021-02-05 00:40:00,200.55664348098375,320.43364441935825,100.32485775813656,1457.5891077841447,38.17838534804929,4
156,2021-02-05 03:50:00,145.0681574750323,258.7964894552288,49.239672816121185,245.3170999976141,15.66260195489926,4
157,2021-02-05 06:50:00,213.86615266594387,298.7696713897981,114.26492931737609,585.8051873665788,24.20341272148576,4
158,2021-03-05 19:40:00,19.440428753728884,128.7348515965282,-91.2932151870881,54.06271653648686,7.352735309834488,4
159,2021-03-05 21:30:00,142.01763905009656,241.64350467659577,56.32740528493837,282.06029957283863,16.79465092143444,4
160,2021-03-05 22:20:00,40.31822828176848,144.1402577195284,-55.325305527797006,26.479681941085676,5.145841227737762,4
161,2021-03-05 23:50:00,235.25292126880657,328.59662628511757,147.5745289936146,115.82523099074903,10.762213108406144,4
162,2021-03-07 04:30:00,-9.0897673796579,77.79039544321746,-119.55632056200383,68.05433053498525,8.24950486605016,4
163,2021-03-07 18:40:00,34.37497678608666,143.79879352575352,-55.905503134816456,43.337441264421834,6.583117898414233,4
164,2021-03-07 19:20:00,70.98047376707783,165.25414187868554,-30.3913435050444,103.10203603213328,10.153917275226014,4
165,2021-03-07 21:50:00,257.3353463922078,367.21512046950824,148.41319750743995,386.9573988986352,19.67123277526437,4
166,2021-03-07 22:50:00,114.0902987765664,225.4702796423406,13.68702393070012,225.47421897009164,15.015798978745408,4
167,2021-03-08 20:40:00,957.9989446872536,1055.5939404468731,845.7280166381762,22573.769652401275,150.24569761694102,4
168,2021-03-09 03:30:00,671.3762254040803,771.8944287095588,580.1370372082607,3741.200657505925,61.16535504275214,4
169,2021-03-09 06:10:00,885.1091261896968,1002.4477623928136,777.9719129758366,7852.152153924217,88.61237020825149,4
170,2021-03-09 14:00:00,229.23213998984025,326.7898722257848,137.7717257755805,0.8383467482505702,0.9156127720005712,4
171,2021-03-10 02:40:00,2021.847605789908,2115.058970326936,1920.437985322976,7841.082754203659,88.54988850475002,4
172,2021-03-10 06:50:00,1929.1911496838816,2030.301709466635,1820.9823335367364,8162.675789999154,90.34752785770706,4
173,2021-03-10 10:40:00,2056.6350961658586,2188.5476988601245,1933.679135776938,588.7364818029288,24.2638925525755,4
174,2021-03-10 13:30:00,2047.8553017243264,2148.7888726648343,1936.591815861387,0.0734145193927673,0.2709511383861809,4
175,2021-03-10 13:40:00,2024.5782575358353,2142.698764709065,1913.5872272987735,515.1135654187561,22.696113443027116,4
