index,Wind.speed.me,Wind.dir.sin.me,Wind.dir.cos.me,Nacelle.ambient.temp.me,turbine
50869,6.750724315643311,-0.9146570747652029,-0.40423067125338497,18.104999542236328,1
50904,4.410939693450928,-0.9573903462439911,-0.2887970306613466,15.017499923706056,1
51036,5.693942546844482,-0.8203633726210305,-0.5718425804903376,17.814998626708984,1
51084,7.07699728012085,-0.284117993430779,-0.958789322953102,12.892499923706056,1
51113,9.264513969421388,-0.35772690342185454,-0.9338262485967136,14.322500228881836,1
51173,6.271069049835205,-0.7009632081189944,-0.7131974347006075,20.06999969482422,1
51226,5.447673797607422,-0.33493454547951346,-0.9422413970126932,17.50749969482422,1
51272,7.691443920135498,-0.5187331864733575,-0.8549361854847395,18.107894897460938,1
51338,8.43903923034668,0.10425751047459687,-0.9945503363378041,19.0,1
51385,11.912420272827148,-0.21606779345562904,-0.9763783634591744,18.97368431091309,1
51421,13.908145904541016,-0.7588364029894361,-0.6512812860032554,18.927499771118164,1
51509,9.733736038208008,-0.48091311751644583,-0.8767682552422922,17.462499618530273,1
51587,15.372968673706056,-0.7988423753291939,-0.60154040544124,21.7450008392334,1
51628,9.857251167297363,-0.9476735366372917,-0.31924108124952816,14.605000495910645,1
51652,5.715382099151611,-0.7069634597676124,-0.7072500735619668,12.800000190734863,1
52004,7.474104881286621,-0.6932944748717698,-0.7206544047685249,11.912500381469728,1
52158,7.795031547546387,-0.28418387074886287,0.9587697990686782,12.614999771118164,1
52191,5.5405049324035645,-0.783794751127224,0.6210199578962121,11.404999732971191,1
52331,4.91077184677124,-0.8667597658385225,0.4987258849544002,13.262499809265137,1
52378,1.9782001972198489,-0.45014552771783195,0.8929552082135109,10.600000381469728,1
52532,9.39266872406006,-0.628579993613181,-0.7777449399573445,10.1875,1
52534,8.522700309753418,-0.6526326396676299,-0.7576744931964263,9.947500228881836,1
52591,5.214677333831787,-0.9198156042248194,-0.39235093248841707,19.6875,1
52687,3.7985997200012207,-0.866289468465495,-0.49954234737984937,16.53499984741211,1
52726,6.7559590339660645,-0.922483631140583,-0.38603620332513494,21.26749992370605,1
52787,5.090030193328857,-0.3183874002514465,0.9479606866115943,14.212499618530272,1
52798,7.926083087921143,0.12125895527317145,0.9926209073790754,13.40999984741211,1
52840,5.78820276260376,0.020641823148947563,0.999786934870169,9.0,1
52848,5.602635383605957,0.3152560219773605,0.9490066599381745,10.960526466369627,1
52912,4.153756141662598,0.9898852289987564,0.1418704811089308,11.63249969482422,1
52921,4.709183216094971,0.9964997151499707,0.08359615844060748,10.727499961853027,1
53008,4.686759471893311,-0.8820926943712809,-0.47107587343952784,14.350000381469728,1
53009,4.188950538635254,-0.8710438549863881,-0.4912052551535377,14.647500038146973,1
53131,6.244710445404053,-0.999980372741473,0.0062653117899002355,10.114999771118164,1
53313,6.479692935943604,-0.8427486487090208,0.5383072682949019,12.892499923706056,1
53346,4.105669975280762,-0.9415010820279276,-0.3370099591113616,12.399999618530272,1
53385,9.340916633605955,-0.9280534758929004,-0.37244697056508014,10.204999923706056,1
53585,5.288407325744629,-0.9999410788000704,-0.01085536402666446,15.364999771118164,1
53607,6.523908615112305,-0.9885254151030199,-0.1510546381128434,17.814998626708984,1
53843,6.182284832000732,-0.2041147017020306,-0.9789469794371354,12.065000534057615,1
53977,6.503564357757568,0.46030753280309183,0.8877595255725114,7.605000019073486,1
54018,8.878153800964355,0.08933659387024416,0.9960014924665841,7.722499847412109,1
54035,7.382684230804443,0.30973375697578875,0.9508233273272502,8.4399995803833,1
54126,6.48602294921875,-0.0631297710105303,0.9980053266451828,7.222499847412109,1
