,Date.time,Power.me,Means,Lowers,Uppers,Squared Error,Absolute Error
29,2017-10-04 21:30:00,10640.349609375,10729.541581365103,10348.531556894157,11127.978845614523,7955.207867483716,89.19197199010523
30,2017-10-05 10:40:00,4165.094879150391,4247.866922835905,3808.294226876809,4626.353846521723,6851.211215876686,82.77204368551429
31,2017-10-05 11:50:00,9588.907470703125,9743.291299116518,9429.54741465936,10123.565614528112,23834.366475575855,154.38382841339262
32,2017-10-07 00:00:00,6202.660980224609,6336.213479275482,5984.960831406239,6748.290504187417,17836.270002733418,133.55249905087294
33,2017-10-07 03:00:00,9406.200134277344,9305.988840078558,8959.44318124068,9764.24758023736,10042.303484995493,100.21129419878524
34,2017-10-07 03:50:00,8810.107177734375,8664.317267396218,8288.133788140469,9122.067567052272,21254.697956407832,145.78991033815691
35,2017-10-07 08:40:00,8671.539855957031,8738.612663514981,8382.001746491995,9163.07925367759,4498.761513705795,67.07280755795
36,2017-10-07 09:40:00,9107.23291015625,9411.446909023804,8981.32675679996,9817.236163053189,92546.15710698786,304.2139988675535
37,2017-10-07 10:30:00,8002.508483886719,8325.41697694185,7903.586029606485,8760.892109117294,104269.89488713542,322.90849305513075
38,2017-10-07 14:00:00,2532.9420776367188,2509.335664527236,2128.2634766289016,2904.324320769001,557.2627398955555,23.606413109482673
39,2017-10-08 03:00:00,2315.7332763671875,2629.1369293189273,2191.2440725451847,3020.0979636361517,98221.84968349455,313.4036529517398
40,2017-10-08 05:30:00,1372.874828338623,1338.548133057715,988.6996281518324,1683.0880738448966,1178.3220089083184,34.3266952809081
41,2017-10-08 18:50:00,465.1651442050934,597.6205717526716,132.11157870643012,1032.6205305551428,17544.44028681174,132.4554275475782
42,2017-10-10 15:20:00,5867.8895263671875,6271.448939442946,5879.930542716997,6667.527250893703,162860.1998820504,403.5594130757582
43,2017-10-10 21:00:00,4200.193817138672,4416.945543802903,3976.131541627019,4839.895180790957,46981.31101192541,216.75172666423077
44,2017-10-11 08:00:00,8919.328857421875,9270.503540709757,8876.76338069225,9643.816275407687,123323.65818234398,351.17468328788163
45,2017-10-12 20:40:00,6290.003601074219,6902.731289540304,6518.784581330256,7240.222562602742,375435.22021299176,612.727688466085
46,2017-10-13 01:50:00,7825.059020996094,8381.242875573964,8070.682151688929,8769.609558535894,309340.4800930973,556.1838545778701
47,2017-10-13 23:10:00,6826.442687988281,7183.584040900737,6810.512584952058,7562.306234294964,127549.9459601392,357.14135291245566
48,2017-10-14 07:30:00,4102.1287841796875,4034.771192709361,3640.4011900268424,4445.707139540254,4537.0451286834,67.3575914703265
49,2017-10-14 13:00:00,5441.020568847656,5767.542330200849,5371.325898894308,6170.008611041852,106616.46063719162,326.52176135319314
50,2017-10-14 15:10:00,4642.636657714844,5032.069388556395,4686.550524005762,5403.606994613033,151657.8518507082,389.43273084155135
51,2017-10-15 06:40:00,2505.2758178710938,2852.497066090459,2442.01985159164,3241.572665309397,120562.59521501415,347.2212482193654
52,2017-10-15 08:10:00,3049.5647583007812,3273.7645993436167,2945.138052760907,3627.23293068891,50265.5687236327,224.1998410428355
53,2017-10-15 18:30:00,2142.2525787353516,2281.839478757677,1915.9603128852789,2704.5449042473883,19484.502657842724,139.5869000223256
54,2017-10-16 04:50:00,669.399242401123,693.8910210241935,348.78704863117093,1076.3033499251858,599.8472201214904,24.491778623070445
55,2017-10-16 08:30:00,5968.432312011719,6151.084133299298,5759.372376871965,6482.023336641568,33361.687819669685,182.65182128757897
56,2017-10-17 02:00:00,11720.321411132812,11653.576348766774,11291.822537087548,12012.921602710678,4454.9033502464135,66.74506236603884
57,2017-10-17 05:50:00,5795.2047119140625,6527.063114996436,6159.5111711140335,6933.531421584508,535616.7221622813,731.8584030823731
58,2017-10-17 14:20:00,2604.2884979248047,2699.215518343924,2286.8674879425594,3065.2096137914536,9011.139205651902,94.92702041911934
59,2017-10-18 08:30:00,1064.2624053955078,1106.173482453221,730.3498930112829,1494.9089925201472,1756.5383801375654,41.9110770577131
60,2017-10-18 15:00:00,801.0547409057617,700.8547003877044,293.3546838534596,1090.5615281165876,10040.048119820332,100.20004051805734
61,2017-10-19 02:50:00,880.0875549316406,853.0436545768815,503.5416873627217,1225.872188093209,731.3725463981395,27.043900354759103
62,2017-10-19 15:10:00,3503.7439575195312,3831.457495903025,3459.727029546028,4239.828757362761,107396.16323982972,327.71353838349387
63,2017-10-20 02:00:00,6483.764404296875,6983.411071911389,6576.8172211221245,7377.684354666083,249646.7924582883,499.6466676145137
64,2017-10-20 23:30:00,9596.2265625,9787.603625242014,9415.122169965962,10152.188785487597,36625.18014376094,191.3770627420145
65,2017-10-21 02:00:00,7007.355041503906,6908.612752500019,6550.595969835332,7303.371494666725,9750.03963772714,98.74228900388698
66,2017-10-21 05:20:00,10771.639404296875,11038.850569539232,10630.372877212933,11440.048720765004,71401.80683017838,267.2111652423573
67,2017-10-22 10:20:00,12128.608276367188,12182.46403249077,11824.195533338963,12593.701050340916,2900.4424676428453,53.85575612358298
68,2017-10-22 14:50:00,11291.048583984375,11510.265891985084,11146.166321347033,11828.152047002166,48056.22812707759,219.21730800070873
69,2017-10-23 04:30:00,1561.804428100586,1581.9113050468472,1134.239030165594,2008.59271545872,404.2865005320945,20.10687694626131
70,2017-10-23 21:20:00,2978.9707946777344,3184.081238574367,2801.963894215446,3547.935832139308,42070.294195473696,205.11044389663263
71,2017-10-24 00:50:00,5337.2205810546875,5756.94540236291,5408.839129646617,6124.590594134754,176168.92562221896,419.7248213082221
72,2017-10-24 05:40:00,5105.216552734375,5630.547090161023,5298.842617658114,6059.81422354621,275972.17355297116,525.3305374266483
73,2017-10-24 15:40:00,9042.928955078125,9235.008190589497,8851.951160055443,9632.675448397442,36894.43271463301,192.0792355113717
74,2017-10-24 18:00:00,4613.803527832031,4791.747521756607,4353.739127308492,5243.932715014354,31664.06497382947,177.9439939245758
75,2017-10-25 03:30:00,11979.178833007812,11586.20010917582,11183.544321061792,11971.01144521032,154432.27738462196,392.9787238319932
76,2017-10-26 04:10:00,1027.5602340698242,1416.0804753810787,1017.9362452368218,1802.184291442542,150947.97790855542,388.5202413112545
77,2017-10-26 21:00:00,2051.011947631836,2171.364152898015,1768.5696583509553,2603.0902262305185,14484.653312432538,120.35220526617924
78,2017-10-27 06:00:00,1712.0686950683594,1575.548896158166,1232.7626519975722,1924.4337029665976,18637.65549447966,136.51979891019346
79,2017-10-28 09:20:00,11797.64013671875,11700.22286428472,11348.763445543236,12128.013330979857,9490.124968485954,97.41727243402966
80,2017-10-29 02:50:00,10037.452880859375,10192.542758795396,9811.23845867304,10636.307332567329,24052.870238210005,155.08987793602137
81,2017-10-29 09:00:00,9125.864379882812,9584.01470325896,9219.68613708142,10063.092283120795,209901.71880966792,458.1503233761469
82,2017-10-29 11:30:00,2878.1922912597656,2941.7834076447116,2553.911425259308,3334.123748715098,4043.830083083743,63.59111638494596
83,2017-10-29 16:40:00,1264.3840446472168,1436.236184945911,1053.9975189162817,1842.1849755444848,29533.158125242066,171.85214029869417
84,2017-10-30 18:40:00,782.2676849365234,896.6063439760463,517.6162199376074,1271.1169419106263,13073.328950956273,114.3386590395229
85,2017-10-30 20:30:00,2430.370849609375,2479.065098533269,2116.926109884809,2801.7378632182304,2371.1298782621584,48.694248923894065
86,2017-10-31 00:30:00,3232.056671142578,3316.224509643126,2961.482512776057,3684.8716055885743,7084.225037854328,84.16783850054799
87,2017-10-31 01:10:00,2879.5895919799805,3047.4901755124883,2641.007234597993,3444.879921228293,28190.605950556655,167.90058353250788
88,2017-10-31 05:10:00,2403.6082611083984,2502.8207934355705,2140.9182677547583,2822.7741400591563,9843.126570770166,99.21253232717208
89,2017-10-31 12:20:00,1657.6020202636719,1678.7676238162671,1316.811453437005,2019.3487975839232,447.982773745633,21.165603552595257
90,2017-10-31 23:40:00,3517.3221740722656,3642.526001409555,3222.402322463757,4025.746290458219,15675.99837990582,125.20382733728955
91,2017-11-01 04:40:00,1979.391342163086,2091.369805841846,1649.614033560338,2525.4759050428797,12539.176327855352,111.97846367875992
92,2017-11-01 16:40:00,2354.016311645508,2685.274425674165,2320.4099398038297,3054.8412515867576,109731.93810982272,331.258114028657
93,2017-11-01 17:00:00,2891.4451751708984,3085.860835158833,2671.580537933447,3540.9475340357817,37797.448848544256,194.41565998793476
94,2017-11-02 17:20:00,-4.790830180048943,56.79442978819813,-398.0453278562322,556.07173240662,3792.744245356575,61.58525996824707
95,2017-11-03 19:20:00,1839.3435974121094,2423.144471107031,2109.659423785497,2799.5761902737363,340823.4601269541,583.8008736949218
96,2017-11-05 02:40:00,3787.384521484375,3745.850738327928,3361.8496253714175,4092.4673638938934,1725.0551432867264,41.53378315644659
97,2017-11-05 06:20:00,5163.343566894531,4960.883620212159,4594.995526696734,5277.614531127578,40990.03001062891,202.459946682372
98,2017-11-05 16:50:00,2991.162109375,3155.001386575526,2796.448904792486,3545.8743129930685,26843.30875359076,163.83927720052588
99,2017-11-05 20:40:00,1740.742919921875,1860.6190934597328,1500.825625900925,2263.185928091658,14370.296982078591,119.87617353785777
100,2017-11-05 23:50:00,1824.1064453125,1856.8761510649335,1438.7749134067485,2260.5240729275865,1073.8536151010758,32.76970575243354
101,2017-11-07 06:50:00,5816.01513671875,5626.505307592754,5263.073597915293,6030.930631466774,35913.97533536404,189.50982912599557
102,2017-11-07 11:00:00,7095.3004150390625,7291.1003709633715,6903.916943402862,7675.303011737025,38337.622739961334,195.79995592430896
103,2017-11-07 13:30:00,6966.352355957031,7590.76483259584,7220.840587582939,7971.934334273542,389890.9409822107,624.4124766388086
104,2017-11-07 14:00:00,5824.121643066406,6286.085133171903,5910.582785316813,6650.526224515816,213410.26619045157,461.963490105497
105,2017-11-09 09:50:00,2030.123046875,2058.2767131004734,1707.3845978570355,2403.384952095311,792.6289219353641,28.153666225473444
106,2017-11-10 18:10:00,6910.058166503906,6883.64268210912,6541.533900152413,7237.618977773382,697.777815811198,26.41548439478629
107,2017-11-11 14:40:00,797.9989547729492,885.198176740074,583.0713624162644,1226.90915239507,7603.7043116719005,87.1992219671248
108,2017-11-21 06:00:00,8122.7493896484375,8177.392966065061,7822.346187261377,8543.480767521134,2985.920443599377,54.643576416623546
109,2017-11-21 06:30:00,9248.592163085938,9390.081377876491,9006.68964616264,9768.328115260329,20019.197902048007,141.4892147905557
110,2017-11-22 01:10:00,12275.454223632812,12063.078090166158,11661.0553026238,12438.387787447477,45103.62206624612,212.3761334666542
111,2017-11-23 04:10:00,10230.966552734375,10401.906740513765,10012.300150675295,10725.860865367566,29220.54779805243,170.940187779388
112,2017-11-23 14:40:00,11285.1904296875,11575.27658871378,11216.333918982808,11929.03086901506,84149.97965862088,290.08615902628117
113,2017-11-24 19:30:00,3831.7350311279297,4321.284179546106,3951.5237306749,4690.778359898747,239658.3687169619,489.5491484181766
114,2017-11-25 08:10:00,11169.286499023438,10948.10806136709,10526.197737147198,11331.984641334571,48919.90128410313,221.17843765634825
115,2017-11-25 09:10:00,8675.443786621094,8736.19019407408,8336.088275794687,9064.299629463392,3690.126018444329,60.746407452987114
116,2017-11-25 18:10:00,5575.03515625,5435.544951474293,5077.17597881413,5852.846867240901,19457.51722836863,139.49020477570684
117,2017-11-26 05:10:00,6674.870147705078,6338.759707387902,5990.485020220291,6745.194756636429,112970.22809020575,336.11044031717574
118,2017-11-26 10:20:00,3926.1966552734375,4062.9762702329913,3744.5243182657487,4467.134842816585,18708.663068483787,136.77961495955378
119,2017-11-26 16:00:00,6288.629333496094,6368.200747201222,5965.247093391336,6713.601572910185,6331.6098790326605,79.57141370512818
120,2017-11-26 17:10:00,3641.659957885742,4025.2125295995993,3623.4745106283776,4362.230772982904,147112.5752683135,383.5525717138571
121,2017-11-26 19:40:00,8462.926147460938,8542.695550014047,8163.932536599576,8921.05862883624,6363.157583679969,79.7694025531091
122,2017-11-26 20:20:00,6930.9326171875,6941.907978186781,6628.512448657191,7331.869084920577,120.45854906454484,10.975360999281293
123,2017-11-26 21:20:00,4662.410400390625,4846.392365430162,4480.230852529496,5206.010205600681,33849.36345980926,183.9819650395366
124,2017-11-26 22:20:00,6771.1329345703125,6762.183856811737,6393.363734554743,7112.476860067989,80.08599272902507,8.949077758575186
125,2017-11-27 03:30:00,12287.317138671875,12256.22533900661,11897.010418637208,12698.69583165952,966.7000064249268,31.09179966526426
126,2017-11-27 05:40:00,9753.230102539062,9904.257854443513,9485.573337098724,10303.982748744618,22809.381845312186,151.02775190445027
127,2017-11-27 13:20:00,6639.2349853515625,6648.564427317749,6235.647442699472,7060.414837192706,87.03848740043428,9.329441966186096
128,2017-11-28 01:00:00,6440.101013183594,6599.411475320115,6223.809946211169,7020.504254329182,25379.823346151887,159.31046213652098
129,2017-11-28 23:00:00,5525.9388427734375,5657.867697393958,5307.021991146595,5996.277523412745,17405.222681482493,131.92885462052072
130,2017-11-29 00:50:00,6986.024658203125,6911.404298004306,6513.834202892191,7339.103166104519,5568.198156201502,74.62036019881907
131,2017-11-29 01:00:00,7289.401062011719,7407.084939847356,7018.833338977172,7747.392571765953,13849.4951024331,117.68387783563684
132,2017-11-29 03:40:00,6533.958251953125,6831.820512797438,6462.7228314990225,7172.057079380716,88721.92643528551,297.8622608443129
133,2017-11-29 06:00:00,9264.57275390625,9071.245772463126,8688.064688655595,9426.75773117767,37375.32175391007,193.32698144312417
134,2017-11-30 00:50:00,3691.3619232177734,3867.402891210756,3417.79209772877,4279.816218686792,30990.42241190632,176.0409679929826
135,2017-11-30 13:40:00,9764.730834960938,10156.826023653524,9797.108029089944,10545.496334536709,153738.63699587525,392.0951886925868
136,2017-11-30 16:50:00,8039.468017578125,8242.016964694047,7887.483136783572,8667.700663490821,41026.07597776844,202.5489471159217
137,2017-12-01 07:40:00,9149.102478027344,8629.939794997457,8235.728983891717,9092.180808332594,269529.89145079034,519.1626830298865
138,2017-12-01 09:00:00,9078.509643554688,8611.64904066401,8249.249354816617,9006.234924500044,217958.82253144725,466.8606028906779
139,2017-12-01 15:10:00,3809.8228454589844,3851.609472363728,3428.9498994272285,4173.521400119596,1746.122188076277,41.786626904744026
140,2017-12-01 16:20:00,2780.6947631835938,2925.4400256705,2585.5717369460067,3317.0975718821114,20951.191012403346,144.74526248690609
141,2017-12-01 21:20:00,2207.857940673828,2099.543113847624,1646.3136452765684,2469.6758902632273,11732.101710390638,108.31482682620435
142,2017-12-02 20:20:00,2288.119613647461,2567.354107410082,2192.3064414681603,2963.71361831248,77971.90250686737,279.23449376262124
143,2017-12-03 07:40:00,1515.9367065429688,1780.5294535461246,1367.5247476483023,2195.8946827085956,70009.32176667605,264.59274700315586
144,2017-12-03 08:00:00,1502.0827865600586,1717.3964758679856,1299.3191409414949,2109.6449674218843,46359.98480339052,215.313689307927
145,2017-12-03 16:30:00,1472.3244094848633,1469.751410724611,1165.9371053757054,1810.3653662712711,6.620322620258064,2.5729987602519486
146,2017-12-03 18:50:00,2991.9208374023438,3268.485091684729,2836.361347339254,3676.5334116867225,76487.78674677186,276.56425428238526
147,2017-12-04 04:50:00,3990.1390075683594,4215.444975688106,3855.860690622048,4586.73650722744,50762.77927037621,225.30596811974647
148,2017-12-04 05:00:00,4258.431243896484,4181.522051884572,3795.22328442389,4593.915495336193,5915.023815925247,76.90919201191264
149,2017-12-04 05:10:00,4529.193084716797,4661.767774472225,4242.42436539606,5091.045211842322,17576.048363748025,132.57468975542815
150,2017-12-04 09:00:00,4706.649566650391,4493.485514371491,4051.2232010188086,4891.116659324558,45438.91318396134,213.16405227889936
151,2017-12-04 10:00:00,3482.4290161132812,3482.6203318871194,3137.2813263543567,3882.6814713497574,0.0366017253192869,0.1913157738381414
152,2017-12-04 12:50:00,6464.0560302734375,6440.046478958709,6052.524355239317,6913.070106719688,576.4585543346014,24.009551314728924
153,2017-12-04 15:20:00,3810.8670501708984,3843.189604500572,3515.5735130342523,4192.878437996077,1044.747518394695,32.322554329673494
154,2017-12-05 12:20:00,2688.03125,2636.210363921582,2214.3990806590255,3044.2615889110175,2685.4042339523735,51.82088607841797
155,2017-12-06 04:10:00,5052.9150390625,4705.039515168379,4369.947487706331,5092.792313200958,121017.3801246093,347.8755238941212
156,2017-12-06 05:20:00,2522.3631896972656,2806.88018928251,2435.2031787931833,3147.500027165344,80949.92305298992,284.5169995852443
157,2017-12-06 08:20:00,4550.9847412109375,4600.447009986237,4221.58410720137,4954.118574867084,2446.5160324000067,49.46226877529989
158,2017-12-08 05:40:00,11902.109985351562,11826.088659723586,11477.427360098767,12203.634817110413,5779.241950234866,76.0213256279767
159,2017-12-08 15:10:00,7787.968933105469,8001.83195625785,7630.667543020923,8362.301741909754,45737.392671875925,213.86302315238115
160,2017-12-08 16:30:00,9399.00537109375,9434.390905273644,9076.934180674987,9747.732083544077,1252.136029196412,35.38553417989351
161,2017-12-09 10:50:00,4191.7694091796875,4025.174650386318,3600.2711486522057,4434.8019437833855,27753.81365742118,166.59475879337015
162,2017-12-10 20:10:00,2546.8652954101562,2654.467226054517,2266.314777116308,3037.147595334356,11578.175478393852,107.60193064436088
163,2017-12-11 05:30:00,7918.455139160156,7283.727546448257,6895.314277568347,7626.43286170497,402879.1169498423,634.727592711899
164,2017-12-11 11:10:00,10888.54296875,10174.010065437247,9831.047086501982,10576.010045012348,510557.26991655165,714.5329033127528
165,2017-12-12 10:50:00,2505.1818237304688,2442.220179399934,2017.2405292489825,2838.586288698149,3964.1686568047785,62.96164433053491
166,2017-12-12 13:20:00,4747.974761962891,4921.3754383583355,4524.6217410814725,5386.966396369213,30067.794574397787,173.40067639544486
167,2017-12-12 13:40:00,6801.0521240234375,7297.104160545708,6885.36112203513,7665.805610958227,246067.6229378916,496.0520365222701
168,2017-12-14 02:10:00,12255.096313476562,12148.902417634185,11701.18235559243,12546.989926416709,11277.14351418182,106.19389584237796
169,2017-12-14 04:50:00,12289.27587890625,12304.107848517257,11901.928124456868,12698.279412586304,219.98732254176844,14.831969611004752
170,2017-12-15 11:30:00,9316.859344482422,9017.168291794813,8637.76119556348,9440.392269674068,89814.72706100835,299.69105268761086
171,2017-12-15 16:30:00,8324.335266113281,8304.263695909107,7921.679491153172,8683.552880099522,402.86793046109955,20.07157020417435
172,2017-12-16 05:00:00,2103.4785766601562,2247.629249978579,1907.1301698686384,2663.7235281273256,20779.41661815466,144.15067331842283
173,2017-12-17 02:50:00,670.3574485778809,799.893214491714,384.05022613697616,1179.6921414665426,16779.51465088339,129.5357659138332
174,2017-12-17 04:20:00,427.5851140022278,466.6906662030856,62.38305545872413,810.4894005083285,1529.2442129340145,39.1055522008578
175,2017-12-17 15:10:00,6997.337341308594,7033.701739636411,6656.302487514864,7410.326881596507,1322.369465744145,36.36439832781707
176,2017-12-17 23:20:00,4620.360122680664,4550.245870849544,4122.509041666614,4968.60032312052,4916.008309837696,70.11425183111987
177,2017-12-18 00:00:00,5083.170654296875,5065.066540150079,4728.75795800785,5526.874599551821,327.75894904021317,18.104114146795837
178,2017-12-18 01:10:00,4496.505527496338,4401.215453014259,4027.366262584804,4806.5934294525,9080.19829480017,95.29007448207904
179,2017-12-18 03:00:00,5084.129302978516,5221.635753929338,4843.547177542545,5641.909186991647,18908.024053090816,137.506450950822
180,2017-12-18 07:00:00,2530.6841735839844,2357.679252690861,1981.7893608894935,2741.962132843506,29930.702653235818,173.0049208931232
181,2017-12-18 13:50:00,-9.388533055782318,22.516352606760655,-313.7980952306638,398.0619785165055,1017.9217291399402,31.904885662542977
182,2017-12-19 01:20:00,6737.045471191406,6769.830799414714,6399.065061582791,7118.338644235266,1074.8777467100472,32.78532822330817
183,2017-12-19 10:50:00,1265.7999954223633,1092.4161925382864,691.8147787813666,1511.0970982984206,30061.94310254443,173.38380288407689
184,2017-12-19 22:00:00,3198.9701538085938,3226.8888488084226,2743.608570634148,3633.581692153915,779.4535304934689,27.91869499982886
185,2017-12-20 17:10:00,940.1513900756836,932.3986104040356,524.7906671251062,1346.9395915923103,60.10559263711847,7.752779671648
186,2017-12-20 19:20:00,971.9172515869141,1228.224741668644,788.5883596475898,1639.2529016226947,65693.52947199604,256.30749008172984
187,2017-12-20 20:20:00,706.4313735961914,772.8369981983243,336.0174989639168,1156.3287353433795,4409.706978799397,66.40562460213289
188,2017-12-22 01:30:00,3393.0440368652344,3162.5700109920103,2722.466677563983,3569.0682716573588,53118.27660221154,230.47402587322404
189,2017-12-22 21:00:00,1863.74755859375,1885.842087532557,1505.968895129983,2217.752051649214,488.168209027765,22.09452893880666
190,2017-12-23 01:50:00,3034.9107666015625,2860.8707958493146,2496.034093100427,3294.4988983404855,30289.9114194433,174.03997075224788
191,2017-12-23 03:50:00,2685.2632904052734,2690.0695315821145,2358.757313675747,3103.1927660980314,23.099954249962085,4.806241176841013
192,2017-12-23 19:30:00,9778.54443359375,9627.344598358372,9188.140585415356,9987.239153476212,22861.39017520505,151.19983523537667
193,2017-12-23 20:00:00,10100.010009765625,10073.110589040576,9691.808533116626,10472.5922325815,723.5788353431909,26.899420725048913
194,2017-12-24 12:50:00,11198.56591796875,11342.203724370584,11004.873066310038,11727.705221801383,20631.819427930623,143.6378064018336
195,2017-12-24 17:30:00,6083.247741699219,5986.37619117302,5594.153842326895,6350.98721644088,9384.09730134991,96.87155052619892
196,2017-12-24 20:10:00,4902.919036865234,5069.790976556576,4724.428056169923,5443.832893198355,27846.2442563509,166.87193969134205
197,2017-12-25 03:10:00,11633.827758789062,11691.885564477348,11345.690889456282,12076.937324581402,3370.708801338558,58.057805688284134
198,2017-12-25 15:50:00,11487.9453125,11747.022696311264,11368.94673403129,12097.351786796542,67121.09080248882,259.07738381126364
199,2017-12-26 07:20:00,11742.455200195312,11496.308621259166,11134.263379196522,11854.290699131065,60588.13832196855,246.1465789361464
200,2017-12-27 16:10:00,11022.363403320312,10849.322555095809,10451.56670502226,11348.64447547897,29943.13515425641,173.04084822450568
201,2017-12-28 02:30:00,7928.0667724609375,8056.203459480585,7642.392012281909,8494.689182219417,16419.01056037099,128.13668701964707
202,2017-12-28 11:10:00,7018.7752685546875,6778.224587365963,6408.385062199956,7172.711912180164,57864.63022035933,240.5506811887244
203,2017-12-28 16:10:00,7608.097106933594,8038.258687663573,7592.011691090468,8454.310048070627,185038.98553611463,430.1615807299795
204,2017-12-28 20:20:00,5220.2032470703125,5738.868627037544,5362.543674465361,6100.635057073568,269013.7763765524,518.6653799672313
205,2017-12-29 19:50:00,12290.628173828125,12197.044874365049,11830.14533973491,12612.596722072512,8757.833938396176,93.58329946307822
206,2017-12-30 00:00:00,5600.1597900390625,6232.939815805994,5821.074930612351,6640.433738040599,400410.5610095984,632.7800257669314
207,2017-12-30 08:30:00,12162.199462890625,11967.65629719356,11584.678603798337,12326.743670666743,37847.04331943568,194.54316569706495
208,2017-12-30 09:00:00,12307.257568359375,12369.419981114585,11967.52919140418,12706.3468784469,3864.1655595488087,62.1624127552077
209,2017-12-30 12:40:00,11896.778442382812,11886.2035440754,11422.83322401886,12333.499594271943,111.82847421213911,10.574898307413603
210,2017-12-31 00:40:00,7585.512634277344,8043.431366155776,7605.595341038337,8409.945384703658,209689.56500515173,457.9187318784325
211,2017-12-31 19:00:00,5858.103454589844,6726.451424311706,6316.643546291238,7153.722277059463,754028.1965200809,868.3479697218627
212,2018-01-01 04:00:00,11718.101196289062,11659.009430138824,11105.867506509469,12024.010117545631,3491.8368267545297,59.09176615023898
213,2018-01-01 08:10:00,4274.067047119141,4468.49274635131,4099.06188643889,4866.004140133865,37801.35252191815,194.4256992321698
214,2018-01-01 13:10:00,2180.836715698242,2202.9731255874667,1788.8260130094966,2558.319602128339,490.0206427837573,22.136409889224524
215,2018-01-05 09:20:00,2019.518539428711,2094.700919436271,1714.0589209645595,2441.2825992806283,5652.390263601144,75.18238000755991
216,2018-01-07 20:40:00,9152.434875488281,8674.961849785053,8272.744008950298,9107.130794491364,227980.49027419533,477.4730257032279
217,2018-01-07 21:10:00,9483.043884277344,8773.449484805962,8387.482451198688,9177.716690418862,503524.21176115074,709.5943994713816
