,Date.time,Power.me,Means,Lowers,Uppers,Squared Error,Absolute Error
63,2021-03-05 21:30:00,871.7321728706361,1001.1394552961272,555.5784152364548,1521.7189704955535,16746.244744750813,129.40728242549108
64,2021-03-05 22:20:00,276.7658865883946,326.1743127386381,-187.49421795358185,776.3559015319572,2441.192574644059,49.40842615024343
65,2021-03-05 23:50:00,836.7362913131715,967.3858488947224,412.4948379178903,1417.6448354945842,17069.30689625504,130.6495575815511
66,2021-03-07 04:30:00,-12.378800700977443,0.6092809876788321,-554.5451563504138,489.71147722238834,168.69026595120846,12.988081688656276
67,2021-03-07 18:40:00,756.893921351433,641.606669597942,81.02173917953182,1172.8441787345223,13291.150416872808,115.28725175349098
68,2021-03-07 19:20:00,1322.4563867619167,1203.313572505784,656.5934597158033,1773.6726493936994,14195.010188871373,119.14281425613284
69,2021-03-07 21:50:00,1878.1155435562137,1944.2161427527972,1444.0762084167532,2432.297692634443,4369.289214147378,66.10059919658352
70,2021-03-07 22:50:00,1099.6969183921815,1195.233980209877,699.441301828043,1737.1343487383576,9127.330180758176,95.53706181769552
71,2021-03-08 20:40:00,4967.785856628419,5128.150447772329,4642.127563140577,5636.119673794922,25716.802092753067,160.3645911439089
72,2021-03-09 03:30:00,3329.396109390259,3380.0466644860835,2890.738510911976,3816.777262006235,2565.478731515156,50.65055509582453
73,2021-03-09 06:10:00,5322.721199035647,5508.733787272267,5085.752300116199,5973.0187545416775,34600.68298248638,186.0125882366201
74,2021-03-09 14:00:00,1476.4988105773928,1324.0845091436502,796.663122114801,1838.9104656818056,23230.11928153575,152.4143014337426
75,2021-03-10 02:40:00,11263.582348632823,11444.505600180137,10971.905305567923,11966.407248139129,32733.222950452026,180.92325154731225
76,2021-03-10 06:50:00,11206.583349609384,11379.806739048265,10840.120161463656,11908.981465981991,30006.342648692964,173.22338943887735
77,2021-03-10 10:40:00,12149.602319335949,12216.61914197465,11669.027009466505,12807.761747613187,4491.254516587396,67.01682263870316
78,2021-03-10 13:30:00,12282.162939453137,12192.247383571725,11636.275584774474,12726.453879191587,8084.80718946411,89.91555588141637
79,2021-03-10 13:40:00,12260.524062212786,12164.363725771937,11739.7954347888,12679.388256287515,9246.810304417677,96.1603364408511
80,2021-03-10 17:20:00,12288.76808471681,12216.492987912929,11744.470286652066,12795.94750966635,5223.689618011004,72.27509680388539
81,2021-03-10 23:10:00,12244.329541336874,12322.288495336625,11869.106317769125,12905.21511366788,6077.598508734934,77.9589539997487
82,2021-03-11 13:30:00,10967.565115356454,11152.670543589618,10631.185323765332,11604.23659763822,34264.01956138313,185.10542823316428
83,2021-03-11 15:40:00,10017.140820312508,9913.211537125846,9479.906339009873,10382.80679218314,10801.29590369346,103.92928318666236
84,2021-03-11 17:00:00,11576.182287597665,11526.82773861589,11035.025127027904,12111.851775717654,2435.871505194629,49.35454898177704
85,2021-03-11 18:10:00,11538.57724609376,11056.03137942545,10542.74204439056,11522.42396041506,232850.513438672,482.5458666683117
86,2021-03-12 00:50:00,11385.965380859385,11036.612618597086,10547.876801884904,11485.453087331496,122047.35250029693,349.3527622622969
87,2021-03-12 01:00:00,11573.924407958995,11371.407415005157,10830.920412273512,11930.26875032451,41013.132435065185,202.5169929538388
88,2021-03-12 01:40:00,11912.715466308606,11541.893698537178,11007.800531016692,12048.590963491066,137508.78345312644,370.8217677714274
89,2021-03-12 03:50:00,6383.258317565923,5862.9880002148075,5307.509692872521,6331.2262785134935,270681.2031166294,520.2703173511145
90,2021-03-12 11:10:00,12049.875366210948,12106.682262358026,11454.25658410515,12644.144395660738,3227.0234498649143,56.80689614707808
91,2021-03-12 12:50:00,10713.641093444832,11261.79739902796,10834.783791474943,11707.320939718398,300475.33535054204,548.1563055831266
92,2021-03-12 13:10:00,11616.531353759778,11707.24336855668,11193.568344829524,12259.685931851009,8228.669628513646,90.71201479690352
93,2021-03-12 17:10:00,10543.931039428722,10531.913067504249,10072.128712493568,11049.712172635183,144.43164917743053,12.017971924473386
94,2021-03-12 19:30:00,8513.451217651374,8637.271110851048,8095.496294710779,9104.455219650836,15331.365951978669,123.81989319967396
95,2021-03-13 02:00:00,12216.93742065431,12296.37766214048,11735.27313857529,12870.694395344375,6310.751967380817,79.44024148616882
