,index,Wind.speed.me,Wind.dir.sin.me,Wind.dir.cos.me,Nacelle.ambient.temp.me,turbine,Power.me
3312,644036,7.1883697509765625,-0.4097915654581605,-0.9121791890189944,10.733333587646484,4,705.170166015625
3313,644090,4.999927520751953,-0.7455964801583483,0.666397695655891,7.189999580383301,4,282.2712707519531
3314,644148,4.89965295791626,-0.9012438613046526,0.4333122459158985,5.734999656677246,4,364.3869018554688
3315,644204,1.6702498197555542,-0.9960828482805102,-0.0884248797646115,7.025000095367432,4,-0.4043930172920227
3316,644262,5.099849700927734,-0.3871242624874509,-0.9220275513202124,5.199999809265137,4,211.5412750244141
3317,644268,3.536571502685547,-0.0092173363274921,-0.9999575194532144,4.929999828338623,4,60.67827987670898
3318,644341,6.598901271820068,0.1842197642646224,-0.982885078966146,10.045000076293944,4,626.3822631835938
3319,644789,13.390344619750977,-0.8700384181951052,-0.4929839255640687,11.55500030517578,4,2044.8265380859373
3320,644800,17.471923828125,-0.9627528476165348,-0.2703829772863919,11.46500015258789,4,2042.2276611328125
3321,644903,7.1229023933410645,-0.7215845025592372,0.6923263722164121,8.09000015258789,4,812.2391967773438
3322,644990,5.942846775054932,-0.999166310919065,0.0408250306109646,6.802500247955322,4,468.5641174316406
3323,645010,5.736370086669922,-0.9989198932693852,-0.0464655445537895,6.693333148956299,4,379.0765075683594
3324,645155,1.5422062873840332,-0.8957987059896044,0.4444599850912905,7.787500381469727,4,-0.1435115039348602
3325,645183,6.24003267288208,0.0428911624099838,-0.99907975066414,6.710000038146973,4,363.2595520019531
3326,645229,5.183640480041504,0.6333959580107167,-0.7738278622379052,7.045000076293945,4,214.78469848632807
3327,645447,10.035303115844728,0.894066586227682,-0.447934079292008,1.909999966621399,4,2009.302734375
3328,645527,8.243148803710938,0.9996123100192346,-0.0278429462882378,2.799999952316284,4,1144.2032470703125
3329,645702,4.58754301071167,0.5057019461556551,-0.8627082598737437,1.899999976158142,4,216.221435546875
3330,645757,10.213558197021484,0.6695431485321849,-0.7427731633908219,-0.2150000035762787,4,1874.995849609375
3331,645850,11.067841529846191,-0.767619260337425,-0.6409061328767455,7.507500171661377,4,2054.33203125
